gene,beta,beta_se,beta_z,pvalue,tau_star,tau_star_se,tau_star_z,celltype,run_prefix,gwas,h2_obs,n_snps,annot_sd,deltaZ,gene_symbol,type,modality
ENSG00000233288,2.48846408851362e-08,5.55490837974813e-09,4.47975721361304,3.73639951166712e-06,0.0433239121178494,0.00967104020418723,4.47975721361304,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0742965145976822,AC092447.5,Gene,Expression
ENSG00000138346,2.4885038259925e-08,5.56954227895921e-09,4.46805805818846,3.94664426699705e-06,0.0433246039434019,0.00969651767707055,4.46805805818846,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0859956700222622,DNA2,Gene,Expression
ENSG00000262117,2.48868756867148e-08,5.54913441099372e-09,4.48482120696337,3.6487549544463e-06,0.0433278028851561,0.00966098778205093,4.48482120696337,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0692325212473444,BCAR4,Gene,Expression
ENSG00000197134,2.4904699764474e-08,5.48722444012623e-09,4.53866978400852,2.83051026741176e-06,0.0433588344271415,0.0095532031389266,4.53866978400852,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0153839442022017,ZNF257,Gene,Expression
ENSG00000165623,2.49083910295214e-08,5.53513280113404e-09,4.50005301126979,3.39682590737451e-06,0.043365260882852,0.00963661111863557,4.50005301126979,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0540007169409265,UCMA,Gene,Expression
ENSG00000149972,2.49177621191262e-08,5.55112335367958e-09,4.48877831234095,3.58163970665297e-06,0.0433815758565886,0.00966445051147216,4.48877831234095,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0652754158697713,CNTN5,Gene,Expression
ENSG00000012048,2.49210141424055e-08,5.55540649204586e-09,4.4859029088307,3.63029004460558e-06,0.0433872375967522,0.00967190741274014,4.4859029088307,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0681508193800155,BRCA1,Gene,Expression
ENSG00000137392,2.49230108925529e-08,5.52918996816278e-09,4.50753384059152,3.27927364313762e-06,0.0433907139188862,0.00962626470557836,4.50753384059152,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0465198876191968,CLPS,Gene,Expression
ENSG00000251365,2.49253289878397e-08,5.5490471306772e-09,4.49182146066903,3.53083060538416e-06,0.0433947496997099,0.00966083582788853,4.49182146066903,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0622322675416909,LINC02236,Gene,Expression
ENSG00000152128,2.49312229745011e-08,5.54435432909316e-09,4.49668644799238,3.45103281900736e-06,0.0434050110718278,0.00965266570703559,4.49668644799238,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.057367280218334,TMEM163,Gene,Expression
