gene,beta,beta_se,beta_z,pvalue,tau_star,tau_star_se,tau_star_z,celltype,run_prefix,gwas,h2_obs,n_snps,annot_sd,deltaZ,gene_symbol,type,modality
ENSG00000183098,1.86639998126797e-09,7.11925677674495e-10,2.62162194706134,0.0043756223776093,0.0624574655229679,0.0238239787368955,2.62162194706134,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0544589411471956,GPC6,Gene,Expression
ENSG00000160321,1.86807071330251e-09,7.10152668545487e-10,2.63051988120898,0.0042627191447816,0.0625133751294256,0.0237646465156898,2.63051988120898,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0455610069995593,ZNF208,Gene,Expression
ENSG00000078053,1.86825368314014e-09,7.09324509493562e-10,2.6338490467135,0.0042211506047998,0.0625194980572224,0.0237369328873399,2.6338490467135,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0422318414950356,AMPH,Gene,Expression
ENSG00000251629,1.87070221375631e-09,7.12587959264183e-10,2.6252228787138,0.0043296132432412,0.0626014360223299,0.0238461414190481,2.6252228787138,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0508580094947311,LINC02241,Gene,Expression
ENSG00000132549,1.87084896383122e-09,7.10525861964545e-10,2.63304837160815,0.0042311147266556,0.0626063468870085,0.0237771351115632,2.63304837160815,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0430325166003853,VPS13B,Gene,Expression
ENSG00000091831,1.87092246447119e-09,7.113038713414e-10,2.63027173034072,0.0042658322084243,0.0626088065225276,0.0238031705242931,2.63027173034072,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.045809157867819,ESR1,Gene,Expression
ENSG00000221852,1.87226476286689e-09,7.16485604078715e-10,2.61312265341929,0.0044859548778124,0.0626537253805498,0.0239765727408803,2.61312265341929,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0629582347892428,KRTAP1-5,Gene,Expression
ENSG00000163104,1.87265388591065e-09,7.19818173502794e-10,2.60156516582223,0.004639971631783,0.0626667470475738,0.0240880943021728,2.60156516582223,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0745157223863013,SMARCAD1,Gene,Expression
ENSG00000228566,1.87293796906416e-09,7.11434012395516e-10,2.63262359745449,0.0042364094274762,0.0626762536452721,0.0238075255824169,2.63262359745449,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.043457290754048,AC013287.1,Gene,Expression
ENSG00000284999,1.87366589317191e-09,7.12318495994112e-10,2.63037658534616,0.0042645165498238,0.0627006129976719,0.0238371240631388,2.63037658534616,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0457043028623736,AL591518.1,Gene,Expression
ENSG00000285939,1.87374015425601e-09,7.12375780229315e-10,2.63026931327291,0.0042658625406407,0.0627030980807981,0.0238390410306598,2.63026931327291,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0458115749356254,AC034268.2,Gene,Expression
ENSG00000196660,1.87380978544135e-09,7.14647831930699e-10,2.62200443591782,0.0043707146608434,0.0627054282283554,0.0239150732811044,2.62200443591782,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0540764522907162,SLC30A10,Gene,Expression
ENSG00000250326,1.87382467699865e-09,7.15153520413317e-10,2.62017122689361,0.0043942813645059,0.0627059265614759,0.0239319957099971,2.62017122689361,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0559096613149208,AC104596.1,Gene,Expression
ENSG00000124491,1.87447468712178e-09,7.0973902573537e-10,2.64107597180473,0.0041321592604268,0.062727678589585,0.0237508043158339,2.64107597180473,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0350049164038064,F13A1,Gene,Expression
ENSG00000143344,1.87466070100819e-09,7.12357096506562e-10,2.63163055467775,0.0042488105746146,0.0627339033838488,0.0238384157959933,2.63163055467775,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0444503335307842,RGL1,Gene,Expression
ENSG00000172915,1.87510747278457e-09,7.09577243367072e-10,2.64256991090476,0.0041139738545424,0.0627488542159853,0.0237453904084231,2.64256991090476,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0335109773037736,NBEA,Gene,Expression
ENSG00000102753,1.87510785593349e-09,7.09173872919776e-10,2.64407351643312,0.0040957431291644,0.0627488670377334,0.0237318919643287,2.64407351643312,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0320073717754119,KPNA3,Gene,Expression
ENSG00000152377,1.87521820640803e-09,7.14289822198603e-10,2.62529039072132,0.0043287547867328,0.0627525598211819,0.0239030927942185,2.62529039072131,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0507904974872191,SPOCK1,Gene,Expression
ENSG00000259736,1.87527695535657e-09,7.1254648933109e-10,2.6317959367353,0.0042467430284687,0.0627545258040712,0.0238447536635067,2.6317959367353,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0442849514732337,CRTC3-AS1,Gene,Expression
ENSG00000272168,1.87532817385023e-09,7.1284560966195e-10,2.63076344783769,0.0042596655661271,0.0627562397867834,0.0238547634673748,2.63076344783769,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0453174403708494,CASC15,Gene,Expression
ENSG00000198597,1.87609767149715e-09,7.11183769847214e-10,2.63799281007242,0.0041699175036611,0.0627819903618128,0.0237991514313829,2.63799281007242,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0380880781361173,ZNF536,Gene,Expression
ENSG00000162105,1.87653716513007e-09,7.09043142710054e-10,2.64657684715446,0.0040655514069834,0.0627966976371564,0.0237275171906207,2.64657684715446,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0295040410540697,SHANK2,Gene,Expression
ENSG00000143816,1.87655874279421e-09,7.14785558649401e-10,2.62534507040125,0.004328059612637,0.0627974197150752,0.0239196821869505,2.62534507040125,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0507358178072832,WNT9A,Gene,Expression
ENSG00000247199,1.87667910951716e-09,7.13387797904143e-10,2.63065770823477,0.0042609909761892,0.0628014476836374,0.0238729073292392,2.63065770823477,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0454231799737648,AC011346.1,Gene,Expression
ENSG00000187098,1.87702942754191e-09,7.12814251008049e-10,2.6332658541653,0.0042284061536277,0.0628131707741712,0.0238537140770702,2.6332658541653,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0428150340432305,MITF,Gene,Expression
ENSG00000143156,1.87709191900052e-09,7.12889747381639e-10,2.6330746456866,0.0042307874214341,0.0628152619969319,0.0238562404980935,2.6330746456866,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0430062425219382,NME7,Gene,Expression
ENSG00000156395,1.87725985914623e-09,7.13899983243587e-10,2.62958383976554,0.0042744724564037,0.0628208819690524,0.0238900471698418,2.62958383976554,Mesen_EndoStromalFib_Prolif,postnatal_uterus,FGTpolyps_Pathare2025,0.0095,1163195,0.27330697418909,0.0464970484429945,SORCS3,Gene,Expression
